#Expanded function
#Calculated using Holo_Multipol
#Intensity    Theta angle    Phi angle
0.375933 4812.85 19819.9
0.400221 4812.85 19935.1
0.372272 4812.85 20050.3
0.386716 4812.85 20165.6
0.390089 4812.85 20280.8
0.34089 4812.85 20396
0.337797 4812.85 20511.2
0.304884 4927.44 0
0.244957 4927.44 115.232
0.280421 4927.44 230.463
0.32583 4927.44 345.695
0.283901 4927.44 460.927
0.298055 4927.44 576.159
0.31036 4927.44 691.39
0.266456 4927.44 806.622
0.282297 4927.44 921.854
0.333691 4927.44 1037.09
0.29371 4927.44 1152.32
0.281247 4927.44 1267.55
0.300189 4927.44 1382.78
0.259002 4927.44 1498.01
0.272826 4927.44 1613.24
0.318875 4927.44 1728.48
0.273921 4927.44 1843.71
0.247391 4927.44 1958.94
0.29046 4927.44 2074.17
0.298454 4927.44 2189.4
0.264502 4927.44 2304.63
0.280949 4927.44 2419.87
0.27962 4927.44 2535.1
0.255168 4927.44 2650.33
0.304911 4927.44 2765.56
0.307603 4927.44 2880.79
0.244764 4927.44 2996.03
0.279041 4927.44 3111.26
0.321898 4927.44 3226.49
0.284558 4927.44 3341.72
0.300626 4927.44 3456.95
0.313567 4927.44 3572.18
0.265703 4927.44 3687.42
0.279375 4927.44 3802.65
0.331869 4927.44 3917.88
0.293586 4927.44 4033.11
0.285497 4927.44 4148.34
0.302906 4927.44 4263.57
0.258187 4927.44 4378.81
0.269727 4927.44 4494.04
0.318693 4927.44 4609.27
0.277286 4927.44 4724.5
0.247424 4927.44 4839.73
0.286986 4927.44 4954.96
0.296086 4927.44 5070.2
0.266147 4927.44 5185.43
0.284155 4927.44 5300.66
0.278439 4927.44 5415.89
0.251952 4927.44 5531.12
0.305564 4927.44 5646.35
0.310433 4927.44 5761.59
0.245107 4927.44 5876.82
0.278044 4927.44 5992.05
0.317993 4927.44 6107.28
0.284712 4927.44 6222.51
0.302935 4927.44 6337.75
0.316941 4927.44 6452.98
0.265532 4927.44 6568.21
0.276555 4927.44 6683.44
0.329755 4927.44 6798.67
0.292982 4927.44 6913.9
0.28945 4927.44 7029.14
0.305866 4927.44 7144.37
0.258133 4927.44 7259.6
0.266518 4927.44 7374.83
0.317313 4927.44 7490.06
0.280448 4927.44 7605.29
0.248295 4927.44 7720.53
0.283889 4927.44 7835.76
0.293211 4927.44 7950.99
0.267507 4927.44 8066.22
0.287614 4927.44 8181.45
0.278243 4927.44 8296.69
0.248849 4927.44 8411.92
0.305173 4927.44 8527.15
0.313125 4927.44 8642.38
0.245967 4927.44 8757.61
0.277359 4927.44 8872.84
0.314319 4927.44 8988.08
0.284276 4927.44 9103.31
0.304955 4927.44 9218.54
0.320363 4927.44 9333.77
0.265898 4927.44 9449
0.274006 4927.44 9564.23
0.327366 4927.44 9679.47
0.292026 4927.44 9794.7
0.292868 4927.44 9909.93
0.309021 4927.44 10025.2
0.25876 4927.44 10140.4
0.263467 4927.44 10255.6
0.314893 4927.44 10370.9
0.283223 4927.44 10486.1
0.24999 4927.44 10601.3
0.281397 4927.44 10716.6
0.289942 4927.44 10831.8
0.268587 4927.44 10947
0.291197 4927.44 11062.2
0.278917 4927.44 11177.5
0.246028 4927.44 11292.7
0.30372 4927.44 11407.9
0.315452 4927.44 11523.2
0.247318 4927.44 11638.4
0.27693 4927.44 11753.6
0.311033 4927.44 11868.9
0.283197 4927.44 11984.1
0.306622 4927.44 12099.3
0.323728 4927.44 12214.6
0.266698 4927.44 12329.8
0.271876 4927.44 12445
0.324713 4927.44 12560.3
0.290852 4927.44 12675.5
0.295573 4927.44 12790.7
0.312323 4927.44 12906
0.25997 4927.44 13021.2
0.260808 4927.44 13136.4
0.311686 4927.44 13251.6
0.285466 4927.44 13366.9
0.252432 4927.44 13482.1
0.279698 4927.44 13597.3
0.286387 4927.44 13712.6
0.269367 4927.44 13827.8
0.294756 4927.44 13943
0.280288 4927.44 14058.3
0.243642 4927.44 14173.5
0.301278 4927.44 14288.7
0.317212 4927.44 14404
0.24913 4927.44 14519.2
0.276734 4927.44 14634.4
0.308224 4927.44 14749.7
0.28147 4927.44 14864.9
0.307843 4927.44 14980.1
0.326958 4927.44 15095.4
0.267799 4927.44 15210.6
0.270307 4927.44 15325.8
0.32181 4927.44 15441.1
0.289567 4927.44 15556.3
0.297483 4927.44 15671.5
0.315707 4927.44 15786.7
0.261668 4927.44 15902
0.258717 4927.44 16017.2
0.30801 4927.44 16132.4
0.28707 4927.44 16247.7
0.25549 4927.44 16362.9
0.278937 4927.44 16478.1
0.282644 4927.44 16593.4
0.2698 4927.44 16708.6
0.298149 4927.44 16823.8
0.282169 4927.44 16939.1
0.241821 4927.44 17054.3
0.29801 4927.44 17169.5
0.318262 4927.44 17284.8
0.251353 4927.44 17400
0.276783 4927.44 17515.2
0.305918 4927.44 17630.5
0.279127 4927.44 17745.7
0.308501 4927.44 17860.9
0.32998 4927.44 17976.2
0.269056 4927.44 18091.4
0.269395 4927.44 18206.6
0.318684 4927.44 18321.8
0.288245 4927.44 18437.1
0.298608 4927.44 18552.3
0.319114 4927.44 18667.5
0.263777 4927.44 18782.8
0.257297 4927.44 18898
0.304202 4927.44 19013.2
0.287952 4927.44 19128.5
0.259007 4927.44 19243.7
0.279193 4927.44 19358.9
0.278825 4927.44 19474.2
0.269819 4927.44 19589.4
0.301238 4927.44 19704.6
0.284386 4927.44 19819.9
0.240672 4927.44 19935.1
0.294146 4927.44 20050.3
0.318511 4927.44 20165.6
0.253893 4927.44 20280.8
0.277119 4927.44 20396
0.304065 4927.44 20511.2
0.428332 5042.03 0
0.395578 5042.03 115.232
0.418881 5042.03 230.463
0.431074 5042.03 345.695
0.395911 5042.03 460.927
0.415012 5042.03 576.159
0.432605 5042.03 691.39
0.397974 5042.03 806.622
0.411279 5042.03 921.854
0.433078 5042.03 1037.09
0.401772 5042.03 1152.32
0.407787 5042.03 1267.55
0.432622 5042.03 1382.78
0.406958 5042.03 1498.01
0.40455 5042.03 1613.24
0.431309 5042.03 1728.48
0.412893 5042.03 1843.71
0.401558 5042.03 1958.94
0.429184 5042.03 2074.17
0.418816 5042.03 2189.4
0.398883 5042.03 2304.63
0.426323 5042.03 2419.87
0.424046 5042.03 2535.1
0.396765 5042.03 2650.33
0.422882 5042.03 2765.56
0.428142 5042.03 2880.79
0.395605 5042.03 2996.03
0.419096 5042.03 3111.26
0.430955 5042.03 3226.49
0.395849 5042.03 3341.72
0.415225 5042.03 3456.95
0.432549 5042.03 3572.18
0.397812 5042.03 3687.42
0.41148 5042.03 3802.65
0.433077 5042.03 3917.88
0.40152 5042.03 4033.11
0.407974 5042.03 4148.34
0.43267 5042.03 4263.57
0.406643 5042.03 4378.81
0.404723 5042.03 4494.04
0.431403 5042.03 4609.27
0.412557 5042.03 4724.5
0.401717 5042.03 4839.73
0.429322 5042.03 4954.96
0.4185 5042.03 5070.2
0.39902 5042.03 5185.43
0.426499 5042.03 5300.66
0.423783 5042.03 5415.89
0.396862 5042.03 5531.12
0.423084 5042.03 5646.35
0.427949 5042.03 5761.59
0.395637 5042.03 5876.82
0.41931 5042.03 5992.05
0.430832 5042.03 6107.28
0.395792 5042.03 6222.51
0.415438 5042.03 6337.75
0.43249 5042.03 6452.98
0.397656 5042.03 6568.21
0.411682 5042.03 6683.44
0.433073 5042.03 6798.67
0.401273 5042.03 6913.9
0.408162 5042.03 7029.14
0.432715 5042.03 7144.37
0.406332 5042.03 7259.6
0.404897 5042.03 7374.83
0.431495 5042.03 7490.06
0.412221 5042.03 7605.29
0.401876 5042.03 7720.53
0.429458 5042.03 7835.76
0.418182 5042.03 7950.99
0.399158 5042.03 8066.22
0.426672 5042.03 8181.45
0.423516 5042.03 8296.69
0.396961 5042.03 8411.92
0.423285 5042.03 8527.15
0.427751 5042.03 8642.38
0.395672 5042.03 8757.61
0.419525 5042.03 8872.84
0.430706 5042.03 8988.08
0.395741 5042.03 9103.31
0.415651 5042.03 9218.54
0.432428 5042.03 9333.77
0.397506 5042.03 9449
0.411885 5042.03 9564.23
0.433066 5042.03 9679.47
0.40103 5042.03 9794.7
0.40835 5042.03 9909.93
0.432758 5042.03 10025.2
0.406023 5042.03 10140.4
0.405072 5042.03 10255.6
0.431585 5042.03 10370.9
0.411886 5042.03 10486.1
0.402037 5042.03 10601.3
0.429591 5042.03 10716.6
0.417863 5042.03 10831.8
0.399298 5042.03 10947
0.426844 5042.03 11062.2
0.423246 5042.03 11177.5
0.397063 5042.03 11292.7
0.423485 5042.03 11407.9
0.427549 5042.03 11523.2
0.395712 5042.03 11638.4
0.419738 5042.03 11753.6
0.430575 5042.03 11868.9
0.395695 5042.03 11984.1
0.415865 5042.03 12099.3
0.432362 5042.03 12214.6
0.397361 5042.03 12329.8
0.412088 5042.03 12445
0.433057 5042.03 12560.3
0.400792 5042.03 12675.5
0.408539 5042.03 12790.7
0.432798 5042.03 12906
0.405717 5042.03 13021.2
0.405247 5042.03 13136.4
0.431672 5042.03 13251.6
0.41155 5042.03 13366.9
0.402199 5042.03 13482.1
0.429723 5042.03 13597.3
0.417541 5042.03 13712.6
0.399439 5042.03 13827.8
0.427015 5042.03 13943
0.422973 5042.03 14058.3
0.397168 5042.03 14173.5
0.423684 5042.03 14288.7
0.427343 5042.03 14404
0.395756 5042.03 14519.2
0.419952 5042.03 14634.4
0.430441 5042.03 14749.7
0.395654 5042.03 14864.9
0.416079 5042.03 14980.1
0.432293 5042.03 15095.4
0.397222 5042.03 15210.6
0.412292 5042.03 15325.8
0.433044 5042.03 15441.1
0.400558 5042.03 15556.3
0.408729 5042.03 15671.5
0.432836 5042.03 15786.7
0.405413 5042.03 15902
0.405424 5042.03 16017.2
0.431756 5042.03 16132.4
0.411216 5042.03 16247.7
0.402361 5042.03 16362.9
0.429852 5042.03 16478.1
0.417217 5042.03 16593.4
0.399582 5042.03 16708.6
0.427183 5042.03 16823.8
0.422696 5042.03 16939.1
0.397276 5042.03 17054.3
0.423882 5042.03 17169.5
0.427134 5042.03 17284.8
0.395804 5042.03 17400
0.420165 5042.03 17515.2
0.430303 5042.03 17630.5
0.395618 5042.03 17745.7
0.416293 5042.03 17860.9
0.432221 5042.03 17976.2
0.397088 5042.03 18091.4
0.412497 5042.03 18206.6
0.433029 5042.03 18321.8
0.400329 5042.03 18437.1
0.40892 5042.03 18552.3
0.432871 5042.03 18667.5
0.405113 5042.03 18782.8
0.4056 5042.03 18898
0.431838 5042.03 19013.2
0.410882 5042.03 19128.5
0.402525 5042.03 19243.7
0.429978 5042.03 19358.9
0.416892 5042.03 19474.2
0.399727 5042.03 19589.4
0.427349 5042.03 19704.6
0.422416 5042.03 19819.9
0.397386 5042.03 19935.1
0.424078 5042.03 20050.3
0.42692 5042.03 20165.6
0.395856 5042.03 20280.8
0.420378 5042.03 20396
0.430161 5042.03 20511.2
0.295063 5156.62 0
0.319916 5156.62 114.592
0.315189 5156.62 229.183
0.297957 5156.62 343.775
0.308079 5156.62 458.366
0.298603 5156.62 572.958
0.295166 5156.62 687.549
0.3137 5156.62 802.141
0.303078 5156.62 916.732
0.293135 5156.62 1031.32
0.33503 5156.62 1145.92
0.328345 5156.62 1260.51
0.289507 5156.62 1375.1
0.32983 5156.62 1489.69
0.345202 5156.62 1604.28
0.310386 5156.62 1718.87
0.312152 5156.62 1833.46
0.322138 5156.62 1948.06
0.291152 5156.62 2062.65
0.318259 5156.62 2177.24
0.34759 5156.62 2291.83
0.3061 5156.62 2406.42
0.297998 5156.62 2521.01
0.320212 5156.62 2635.61
0.311574 5156.62 2750.2
0.303546 5156.62 2864.79
0.311449 5156.62 2979.38
0.293771 5156.62 3093.97
0.295938 5156.62 3208.56
0.317117 5156.62 3323.16
0.30125 5156.62 3437.75
0.28751 5156.62 3552.34
0.337799 5156.62 3666.93
0.330023 5156.62 3781.52
0.287377 5156.62 3896.11
0.330936 5156.62 4010.7
0.344293 5156.62 4125.3
0.312058 5156.62 4239.89
0.316223 5156.62 4354.48
0.32348 5156.62 4469.07
0.286558 5156.62 4583.66
0.315573 5156.62 4698.25
0.34762 5156.62 4812.85
0.30817 5156.62 4927.44
0.300859 5156.62 5042.03
0.321825 5156.62 5156.62
0.30736 5156.62 5271.21
0.307824 5156.62 5385.8
0.316145 5156.62 5500.4
0.289555 5156.62 5614.99
0.295211 5156.62 5729.58
0.320566 5156.62 5844.17
0.300861 5156.62 5958.76
0.281553 5156.62 6073.35
0.33934 5156.62 6187.94
0.332612 5156.62 6302.54
0.285394 5156.62 6417.13
0.331202 5156.62 6531.72
0.34379 5156.62 6646.31
0.312723 5156.62 6760.9
0.319905 5156.62 6875.49
0.325532 5156.62 6990.08
0.282372 5156.62 7104.68
0.31229 5156.62 7219.27
0.347117 5156.62 7333.86
0.310311 5156.62 7448.45
0.303443 5156.62 7563.04
0.324468 5156.62 7677.63
0.302894 5156.62 7792.23
0.310389 5156.62 7906.82
0.321711 5156.62 8021.41
0.28644 5156.62 8136
0.293004 5156.62 8250.59
0.323601 5156.62 8365.18
0.301836 5156.62 8479.78
0.275922 5156.62 8594.37
0.339278 5156.62 8708.96
0.335777 5156.62 8823.55
0.283932 5156.62 8938.14
0.330406 5156.62 9052.73
0.343715 5156.62 9167.33
0.312228 5156.62 9281.92
0.323121 5156.62 9396.51
0.328093 5156.62 9511.1
0.278953 5156.62 9625.69
0.308681 5156.62 9740.28
0.346053 5156.62 9854.87
0.312339 5156.62 9969.47
0.305683 5156.62 10084.1
0.327763 5156.62 10198.6
0.298593 5156.62 10313.2
0.311086 5156.62 10427.8
0.327551 5156.62 10542.4
0.284918 5156.62 10657
0.289551 5156.62 10771.6
0.325823 5156.62 10886.2
0.304016 5156.62 11000.8
0.271217 5156.62 11115.4
0.337487 5156.62 11230
0.33906 5156.62 11344.6
0.283316 5156.62 11459.2
0.328623 5156.62 11573.7
0.343946 5156.62 11688.3
0.310587 5156.62 11802.9
0.325842 5156.62 11917.5
0.330974 5156.62 12032.1
0.276646 5156.62 12146.7
0.305033 5156.62 12261.3
0.344498 5156.62 12375.9
0.314066 5156.62 12490.5
0.307627 5156.62 12605.1
0.331309 5156.62 12719.7
0.294913 5156.62 12834.3
0.310015 5156.62 12948.8
0.33301 5156.62 13063.4
0.285365 5156.62 13178
0.285277 5156.62 13292.6
0.326949 5156.62 13407.2
0.307123 5156.62 13521.8
0.267893 5156.62 13636.4
0.334131 5156.62 13751
0.34193 5156.62 13865.6
0.283762 5156.62 13980.2
0.326184 5156.62 14094.8
0.344247 5156.62 14209.4
0.308025 5156.62 14323.9
0.328025 5156.62 14438.5
0.334018 5156.62 14553.1
0.275711 5156.62 14667.7
0.301608 5156.62 14782.3
0.34258 5156.62 14896.9
0.315352 5156.62 15011.5
0.30939 5156.62 15126.1
0.334739 5156.62 15240.7
0.292261 5156.62 15355.3
0.307495 5156.62 15469.9
0.337478 5156.62 15584.5
0.287902 5156.62 15699
0.280732 5156.62 15813.6
0.326848 5156.62 15928.2
0.310744 5156.62 16042.8
0.266195 5156.62 16157.4
0.329628 5156.62 16272
0.343837 5156.62 16386.6
0.28533 5156.62 16501.2
0.323561 5156.62 16615.8
0.344315 5156.62 16730.4
0.304943 5156.62 16845
0.329581 5156.62 16959.6
0.337101 5156.62 17074.1
0.276259 5156.62 17188.7
0.298609 5156.62 17303.3
0.340429 5156.62 17417.9
0.316113 5156.62 17532.5
0.311099 5156.62 17647.1
0.337768 5156.62 17761.7
0.290893 5156.62 17876.3
0.303988 5156.62 17990.9
0.340469 5156.62 18105.5
0.292307 5156.62 18220.1
0.276504 5156.62 18334.7
0.325552 5156.62 18449.2
0.314352 5156.62 18563.8
0.266145 5156.62 18678.4
0.324545 5156.62 18793
0.344302 5156.62 18907.6
0.28791 5156.62 19022.2
0.321222 5156.62 19136.8
0.343867 5156.62 19251.4
0.301828 5156.62 19366
0.330399 5156.62 19480.6
0.340106 5156.62 19595.2
0.27821 5156.62 19709.7
0.296184 5156.62 19824.3
0.338128 5156.62 19938.9
0.316307 5156.62 20053.5
0.31284 5156.62 20168.1
0.340218 5156.62 20282.7
0.290837 5156.62 20397.3
0.300026 5156.62 20511.9
